Y,min_length,max_length,type_match,count,std,median
1.0,1.4320605579920562,1.4320605579920562,1.0,0.0,-1.0,-1.0
1.0,1.4320605579920562,3.5786710067087917,1.0,3.0,0.04646762705199259,0.9021558477624805
1.0,23.137438403636082,23.137438403636082,1.0,0.0,-1.0,-1.0
1.0,12.38217848062294,23.137438403636082,0.0,14.0,1.425603075367732,0.9599478698941941
1.0,23.137438403636082,64.73336763079637,0.0,6.0,0.18887478271738806,1.167210738987679
0.0,23.137438403636082,94.95413792632047,0.0,1.0,0.0,2.533811736663193
1.0,23.137438403636082,23.137438403636082,1.0,0.0,-1.0,-1.0
1.0,6.311000336298738,23.137438403636082,0.0,7.0,0.2757177766034383,0.7102888129029842
1.0,21.533993194087152,23.137438403636082,0.0,17.0,1.0558049000874472,1.3686615312339492
1.0,1.0769709951244302,1.0769709951244302,1.0,0.0,-1.0,-1.0
0.0,1.0769709951244302,18.58734552643007,1.0,1.0,0.0,6.457726942793842
0.0,1.0769709951244302,8.394527262739564,1.0,1.0,0.0,6.0331181858800065
0.0,1.0769709951244302,52.11755860888646,0.0,1.0,0.0,8.211249462001351
1.0,1.0769709951244302,1.0769709951244302,1.0,0.0,-1.0,-1.0
1.0,58.11211512300544,58.11211512300544,1.0,0.0,-1.0,-1.0
0.0,31.78887909102345,58.11211512300544,1.0,1.0,0.0,19.501177968582933
0.0,50.396974663118726,58.11211512300544,0.0,1.0,0.0,13.822358908777407
1.0,58.11211512300544,87.05184218121371,1.0,2.0,0.4674424277714804,11.2562339747139
1.0,58.11211512300544,70.42311302424955,1.0,55.0,0.3879976139084204,0.6705947297697924
0.0,7.69321196510079,58.11211512300544,1.0,1.0,0.0,3.9825363066236674
1.0,58.11211512300544,58.11211512300544,1.0,0.0,-1.0,-1.0
1.0,47.5779829080653,58.11211512300544,1.0,47.0,0.48208899390799376,0.6682512079445317
1.0,3.157157875033723,3.157157875033723,1.0,0.0,-1.0,-1.0
1.0,3.157157875033723,31.17448001400736,0.0,6.0,0.4951502660483967,1.21165480940166
1.0,3.157157875033723,3.157157875033723,1.0,0.0,-1.0,-1.0
1.0,126.51191935126616,126.51191935126616,1.0,0.0,-1.0,-1.0
0.0,16.053065461341593,126.51191935126616,0.0,1.0,0.0,3.729998698469663
1.0,50.396974663118726,126.51191935126616,0.0,42.0,0.853887241126513,1.8080773098981722
1.0,87.05184218121371,126.51191935126616,0.0,13.0,0.2225064150059127,3.627101321663075
1.0,70.42311302424955,126.51191935126616,0.0,54.0,0.5922213211666201,0.9003429402497989
1.0,126.51191935126616,126.51191935126616,1.0,0.0,-1.0,-1.0
1.0,0.20667376145766247,126.51191935126616,0.0,1.0,0.0,9.913764820286895
1.0,2.5217841915978556,126.51191935126616,0.0,4.0,0.1345873986800662,0.7244437202305318
1.0,30.485801411778922,126.51191935126616,0.0,33.0,1.464285038401073,1.3595715451327473
1.0,3.147917800128403,126.51191935126616,0.0,1.0,0.0,6.37031545928153
1.0,78.09577141441981,126.51191935126616,0.0,38.0,3.0766438918034087,1.4556641188893944
0.0,18.03748040437418,126.51191935126616,0.0,1.0,0.0,9.98089805626575
1.0,17.293108582636382,126.51191935126616,0.0,2.0,1.2775326276885761,3.9160255570498315
1.0,17.293108582636382,126.51191935126616,0.0,1.0,0.0,8.561627818324602
1.0,37.581889145606524,126.51191935126616,0.0,26.0,0.6697909555807339,1.1301610260015051
1.0,20.45326270838283,20.45326270838283,1.0,0.0,-1.0,-1.0
1.0,20.45326270838283,43.47709478878149,0.0,10.0,2.709110693390374,2.638678181216009
1.0,20.45326270838283,37.581889145606524,1.0,12.0,1.1220102078654504,1.4259367106805148
1.0,7.055112714628992,20.45326270838283,1.0,1.0,0.0,5.780582617056996
1.0,20.45326270838283,20.45326270838283,1.0,0.0,-1.0,-1.0
1.0,20.45326270838283,43.47709478878149,0.0,3.0,1.3821726261917942,18.538061671301016
1.0,18.03748040437418,20.45326270838283,1.0,5.0,0.7067299412733687,21.9732551773322
1.0,2.4079416708651777,20.45326270838283,1.0,1.0,0.0,14.157395315301184
1.0,20.45326270838283,23.061081400646884,1.0,7.0,0.7085142255950095,8.018788131242687
1.0,15.069096683028018,20.45326270838283,1.0,8.0,3.3857723918774516,15.80306869849274
1.0,1.9164078542172907,1.9164078542172907,1.0,0.0,-1.0,-1.0
1.0,0.3638860780352601,1.9164078542172907,0.0,1.0,0.0,4.450508485486266
1.0,1.9164078542172907,6.655184100594689,1.0,1.0,0.0,9.224372571419025
1.0,1.9164078542172907,7.167258505675453,0.0,2.0,0.25863952796278356,6.777435893999464
1.0,1.9164078542172907,1.9164078542172907,1.0,0.0,-1.0,-1.0
1.0,1.9164078542172907,107.44346495016,1.0,2.0,0.07148426049676329,3.4272240792848008
1.0,1.9164078542172907,8.90096705502607,0.0,2.0,1.1451589056113654,2.841603776873795
1.0,6.618486194677122,6.618486194677122,1.0,0.0,-1.0,-1.0
1.0,6.618486194677122,23.517421371174212,0.0,6.0,0.6189185004053335,5.6555101860720685
1.0,6.618486194677122,35.323073161507914,0.0,4.0,0.2576865538061764,2.13879771095338
1.0,6.618486194677122,89.7620190546785,1.0,1.0,0.0,6.025302863964559
1.0,6.618486194677122,6.618486194677122,1.0,0.0,-1.0,-1.0
1.0,3.0782526722853065,3.0782526722853065,1.0,0.0,-1.0,-1.0
1.0,3.0782526722853065,3.1471892563435637,1.0,1.0,0.0,3.533707687773426
1.0,1.642531499101626,3.0782526722853065,1.0,1.0,0.0,4.672841487188779
1.0,3.0782526722853065,9.054391231295678,0.0,1.0,0.0,4.039548433587831
1.0,3.0782526722853065,4.072610012264788,1.0,2.0,0.3590416594579449,1.3087696280747736
1.0,3.0782526722853065,3.0782526722853065,1.0,0.0,-1.0,-1.0
1.0,3.0782526722853065,18.057809318449713,0.0,3.0,0.10385559765369828,0.8129509643863942
1.0,1.248649833119567,1.248649833119567,1.0,0.0,-1.0,-1.0
1.0,1.248649833119567,5.879449807188996,1.0,2.0,0.01393218202646777,2.181134289951535
0.0,1.248649833119567,7.8360520083815315,1.0,1.0,0.0,5.621487509673685
1.0,1.248649833119567,1.248649833119567,1.0,0.0,-1.0,-1.0
1.0,1.248649833119567,15.005385988002095,1.0,2.0,0.026496546253354868,7.968426652893022
1.0,1.248649833119567,43.883039868912164,1.0,1.0,0.0,4.926737040443515
1.0,1.248649833119567,2.4572742561658893,1.0,1.0,0.0,3.076786587650235
1.0,1.2903329518703603,1.2903329518703603,1.0,0.0,-1.0,-1.0
1.0,1.2903329518703603,24.054207527420704,1.0,2.0,0.09473660758285614,1.4945113035719095
1.0,1.2903329518703603,7.370995599835341,0.0,1.0,0.0,1.813630828270206
1.0,1.2903329518703603,1.2903329518703603,1.0,0.0,-1.0,-1.0
1.0,1.2903329518703603,7.370995599835341,0.0,1.0,0.0,1.9023008105498123
1.0,3.28640362608289,3.28640362608289,1.0,0.0,-1.0,-1.0
1.0,0.44920224427065214,3.28640362608289,1.0,1.0,0.0,1.9573584395350139
1.0,3.28640362608289,9.337312882538319,0.0,2.0,0.07714210633046557,2.643593593616118
1.0,0.5189857528377932,3.28640362608289,1.0,1.0,0.0,1.8152187612712507
1.0,3.28640362608289,3.28640362608289,1.0,0.0,-1.0,-1.0
1.0,3.28640362608289,9.337312882538319,0.0,8.0,0.5437175655055233,0.9668489195873915
1.0,0.5189857528377932,3.28640362608289,1.0,1.0,0.0,1.6980643115444318
1.0,47.417834659697846,47.417834659697846,1.0,0.0,-1.0,-1.0
1.0,8.950638775051468,47.417834659697846,0.0,11.0,0.640849454986353,1.6413282691257005
1.0,25.68976093416579,47.417834659697846,0.0,16.0,1.1940830797911897,1.6933114859207072
1.0,47.417834659697846,128.82164827904776,0.0,23.0,0.46295224217263187,2.544842257062599
1.0,47.417834659697846,47.417834659697846,1.0,0.0,-1.0,-1.0
1.0,31.53109907359568,47.417834659697846,0.0,1.0,0.0,27.545620374207317
1.0,47.417834659697846,48.30001377428471,1.0,18.0,0.304512495094972,3.1247175782718175
0.0,11.082980644568728,47.417834659697846,1.0,2.0,1.452385827719652,8.408641746564864
1.0,10.25823789541902,47.417834659697846,1.0,1.0,0.0,34.06469847044264
1.0,28.94032019552976,47.417834659697846,0.0,30.0,1.2583462883066512,1.6324509563512781
1.0,22.23633003805779,22.23633003805779,1.0,0.0,-1.0,-1.0
1.0,12.115558511007448,22.23633003805779,1.0,14.0,3.3043570466571444,3.1815023411784464
1.0,22.23633003805779,22.23633003805779,1.0,0.0,-1.0,-1.0
1.0,22.23633003805779,76.7024845239902,1.0,11.0,0.33669124411694856,1.3267425570084102
1.0,17.004672843076797,22.23633003805779,0.0,1.0,0.0,4.9332815137682005
1.0,13.07416607959516,22.23633003805779,0.0,15.0,0.19396861304985197,0.9094524757507284
1.0,21.807571579643422,22.23633003805779,0.0,2.0,0.21148003312111155,1.5820100254303187
1.0,4.326588107125167,4.326588107125167,1.0,0.0,-1.0,-1.0
1.0,4.326588107125167,65.45357748542662,0.0,6.0,3.3039684654271184,2.0991195982275155
1.0,4.326588107125167,4.539351569215031,1.0,1.0,0.0,1.825951410817362
1.0,4.326588107125167,4.326588107125167,1.0,0.0,-1.0,-1.0
1.0,7.648051382465891,7.648051382465891,1.0,0.0,-1.0,-1.0
1.0,7.648051382465891,10.083912029550474,0.0,1.0,0.0,15.67005172795293
1.0,7.648051382465891,38.02167019390943,1.0,8.0,0.8769572814069257,5.6678340292712175
1.0,7.648051382465891,7.648051382465891,1.0,0.0,-1.0,-1.0
1.0,7.648051382465891,238.99842506985564,0.0,9.0,0.9093406684229786,3.4122429451840426
1.0,16.027154976890603,16.027154976890603,1.0,0.0,-1.0,-1.0
1.0,16.027154976890603,29.580091282923338,0.0,15.0,0.5982852310161347,2.4017357480849033
1.0,16.027154976890603,16.179756703080926,1.0,1.0,0.0,9.555351394665953
1.0,16.027154976890603,19.147575289629867,1.0,1.0,0.0,7.117471359021003
1.0,16.027154976890603,16.027154976890603,1.0,0.0,-1.0,-1.0
1.0,3.582244456289215,16.027154976890603,1.0,5.0,0.12256232151015733,2.666355631439977
0.0,16.027154976890603,22.69026660404477,1.0,4.0,0.6486613092783393,7.286085823234236
0.0,16.027154976890603,48.30001377428471,1.0,3.0,3.1287425180586603,5.836588776890686
1.0,11.082980644568728,16.027154976890603,1.0,12.0,0.2671619200954413,2.4874161148117597
1.0,16.027154976890603,19.147575289629867,1.0,1.0,0.0,2.2422231983727214
1.0,0.7955290776709005,0.7955290776709005,1.0,0.0,-1.0,-1.0
1.0,0.7955290776709005,7.766343323259274,1.0,2.0,0.016277878292873454,1.825369910379521
1.0,0.7955290776709005,0.7955290776709005,1.0,0.0,-1.0,-1.0
1.0,0.7955290776709005,2.2798849823907266,0.0,2.0,0.005297720245599939,1.1034883118928969
1.0,10.504181065829947,10.504181065829947,1.0,0.0,-1.0,-1.0
1.0,8.668056731625999,10.504181065829947,1.0,10.0,0.043755726755870306,1.801456128967506
0.0,3.6146389372667684,10.504181065829947,1.0,4.0,0.2129382795267585,5.709357443382982
1.0,10.504181065829947,10.504181065829947,1.0,0.0,-1.0,-1.0
0.0,10.504181065829947,18.846431908292942,1.0,1.0,0.0,5.446258563088174
1.0,7.879659311844774,10.504181065829947,0.0,9.0,0.20572544092263487,1.340528856473437
1.0,3.236545164465711,3.236545164465711,1.0,0.0,-1.0,-1.0
1.0,3.236545164465711,5.697190242366021,0.0,2.0,0.1650971937171325,1.0960532313640743
1.0,3.236545164465711,48.16921324098463,0.0,3.0,0.882563453521809,2.5562700056611285
1.0,3.236545164465711,3.236545164465711,1.0,0.0,-1.0,-1.0
1.0,1.709005553161456,1.709005553161456,1.0,0.0,-1.0,-1.0
1.0,1.709005553161456,1.709005553161456,1.0,0.0,-1.0,-1.0
1.0,1.709005553161456,70.15942123001672,0.0,2.0,0.23074625525207038,3.0720195837182898
1.0,24.934415163962978,24.934415163962978,1.0,0.0,-1.0,-1.0
0.0,24.47958068562107,24.934415163962978,1.0,1.0,0.0,7.4333190729369765
1.0,19.791375764584515,24.934415163962978,0.0,18.0,0.8143655162130343,1.4235594356642347
1.0,3.6146389372667684,24.934415163962978,0.0,4.0,0.04132320882403848,1.0163377741382567
1.0,24.934415163962978,24.934415163962978,1.0,0.0,-1.0,-1.0
1.0,24.934415163962978,25.296968878424916,0.0,24.0,0.9913639031519391,2.064072475472516
1.0,0.8101871920783852,24.934415163962978,0.0,1.0,0.0,0.7046354464156154
1.0,0.8101871920783852,24.934415163962978,0.0,1.0,0.0,0.7112347670769579
1.0,225.78038923350908,225.78038923350908,1.0,0.0,-1.0,-1.0
1.0,9.331618103336908,225.78038923350908,1.0,4.0,0.052832225607332674,1.628054215405582
1.0,111.47652224106636,225.78038923350908,0.0,63.0,0.6940055120009714,2.557786281325686
1.0,9.906921904838491,225.78038923350908,1.0,3.0,0.03577914502358911,4.164487621092621
1.0,24.183719873392626,225.78038923350908,0.0,8.0,0.42540010452165605,2.321925638254792
1.0,164.73796309183285,225.78038923350908,1.0,98.0,1.5735019591220036,1.9177334969287112
1.0,15.75550347425099,225.78038923350908,0.0,15.0,0.5627415994419955,1.1710254330835064
1.0,225.78038923350908,225.78038923350908,1.0,0.0,-1.0,-1.0
0.0,26.838534143164868,225.78038923350908,1.0,1.0,0.0,3.845139328246747
1.0,66.42620117783488,225.78038923350908,0.0,3.0,0.45624043603181025,2.1101664720491726
1.0,40.669006804312176,225.78038923350908,0.0,38.0,1.973218407787726,3.315688871693877
1.0,52.177092846996224,225.78038923350908,0.0,37.0,2.3989463244380795,0.850632514818672
1.0,44.233070753070265,225.78038923350908,0.0,45.0,1.1625656139032277,1.646198630952181
0.0,42.97007531004584,225.78038923350908,1.0,1.0,0.0,7.048317769284682
1.0,23.502066281692596,225.78038923350908,0.0,6.0,0.11384401870219976,1.8618600184421847
1.0,65.6170660227266,225.78038923350908,0.0,26.0,1.9174951780445826,4.820548104876439
1.0,19.218584665641757,225.78038923350908,0.0,17.0,3.0092795543509854,2.5486113998654596
1.0,37.92426458575666,225.78038923350908,0.0,35.0,0.5261435317866654,1.4631403648415975
0.0,3.22726956571048,225.78038923350908,1.0,1.0,0.0,39.64307243431535
1.0,5.735953291340438,5.735953291340438,1.0,0.0,-1.0,-1.0
1.0,5.735953291340438,5.735953291340438,1.0,0.0,-1.0,-1.0
1.0,0.5632874990849873,0.5632874990849873,1.0,0.0,-1.0,-1.0
1.0,0.5632874990849873,9.337312882538319,1.0,1.0,0.0,0.5490682237258095
1.0,0.5632874990849873,7.8461141496423155,0.0,1.0,0.0,2.0204166699658375
1.0,0.5632874990849873,0.5632874990849873,1.0,0.0,-1.0,-1.0
1.0,0.5632874990849873,0.7486343495131006,1.0,3.0,0.294865141958842,0.021103377547830992
1.0,0.5632874990849873,107.44346495016,1.0,1.0,0.0,7.232839478975224
1.0,8.67987606880829,8.67987606880829,1.0,0.0,-1.0,-1.0
1.0,2.63793476071151,8.67987606880829,0.0,1.0,0.0,6.393075328300708
1.0,2.0607315863247306,8.67987606880829,1.0,1.0,0.0,3.925615989400002
1.0,8.67987606880829,18.47922586168194,0.0,13.0,0.5457708122500691,2.456190165243583
0.0,4.013112452892875,8.67987606880829,0.0,2.0,0.015692393861472427,5.511690342090871
0.0,8.67987606880829,67.01005972503269,0.0,2.0,1.8830632900305286,10.91950039769419
1.0,8.67987606880829,8.67987606880829,1.0,0.0,-1.0,-1.0
1.0,3.1176255659862404,8.67987606880829,1.0,3.0,1.2354659678209263,2.1213308765528667
1.0,3.5407781291339004,3.5407781291339004,1.0,0.0,-1.0,-1.0
1.0,0.5166341736547841,3.5407781291339004,0.0,3.0,0.041113253805733406,0.9751124789871638
1.0,3.5407781291339004,3.972719768846065,1.0,1.0,0.0,1.322444021351417
1.0,3.5407781291339004,3.5407781291339004,1.0,0.0,-1.0,-1.0
1.0,3.5407781291339004,7.224923103445935,0.0,4.0,0.05524888778688064,1.459561891627521
1.0,3.5407781291339004,8.23941591804251,0.0,1.0,0.0,2.8236460890127475
1.0,3.5407781291339004,38.63742958948069,0.0,3.0,1.0237988183952849,5.155051616695986
1.0,23.519019087357126,23.519019087357126,1.0,0.0,-1.0,-1.0
1.0,18.326998484733746,23.519019087357126,1.0,1.0,0.0,7.499348095514829
1.0,23.519019087357126,73.10551565008426,1.0,1.0,0.0,7.4700888242545345
1.0,23.519019087357126,33.000087231234694,1.0,1.0,0.0,7.3293903721748475
1.0,23.519019087357126,57.975804129802896,1.0,22.0,0.8333691740839401,2.004251857927355
1.0,23.519019087357126,23.519019087357126,1.0,0.0,-1.0,-1.0
1.0,23.519019087357126,73.10551565008426,1.0,25.0,1.4828369376317123,2.1780326456527606
1.0,3.597297184063682,3.597297184063682,1.0,0.0,-1.0,-1.0
1.0,3.597297184063682,9.25938160641698,0.0,2.0,1.0286162136127648,19.93942457535759
1.0,3.597297184063682,30.20158658295288,0.0,4.0,0.11425815579150878,6.830037301529066
1.0,3.597297184063682,39.468817762485905,1.0,1.0,0.0,15.019138072108733
1.0,3.597297184063682,3.597297184063682,1.0,0.0,-1.0,-1.0
1.0,3.597297184063682,27.344765704521343,0.0,5.0,0.2351192897099136,3.4035069389762866
1.0,3.809822944503092,3.809822944503092,1.0,0.0,-1.0,-1.0
0.0,3.809822944503092,67.62712937856908,0.0,1.0,0.0,9.335707754830235
0.0,3.809822944503092,89.7620190546785,1.0,4.0,0.03939013718865197,4.243045150880025
1.0,3.809822944503092,3.809822944503092,1.0,0.0,-1.0,-1.0
0.0,3.809822944503092,51.07411379207979,0.0,3.0,0.4473326146917022,6.797308136235449
1.0,2.5381682645331627,3.809822944503092,1.0,2.0,0.20725837757914195,3.520585163265845
1.0,10.765140403763343,10.765140403763343,1.0,0.0,-1.0,-1.0
1.0,10.765140403763343,19.033324499818058,0.0,13.0,0.4959283455839218,2.021503052338803
1.0,10.765140403763343,36.04782591337757,0.0,1.0,0.0,7.054571067332362
1.0,10.765140403763343,10.765140403763343,1.0,0.0,-1.0,-1.0
1.0,5.105844160559583,10.765140403763343,0.0,1.0,0.0,7.96982460230887
0.0,10.765140403763343,37.5941693104425,0.0,1.0,0.0,5.778756238774329
0.0,10.765140403763343,37.5941693104425,0.0,1.0,0.0,3.2833495116436437
1.0,3.369724858400892,10.765140403763343,1.0,2.0,1.2147605918760511,9.339721903550792
1.0,10.765140403763343,32.95927224801485,1.0,3.0,1.1400639286993048,9.403538961393306
1.0,2.7361501980486134,10.765140403763343,0.0,5.0,0.13039893449457646,1.864689627618903
1.0,27.55829477044206,27.55829477044206,1.0,0.0,-1.0,-1.0
1.0,20.86283702631373,27.55829477044206,0.0,19.0,1.1106222030690311,0.7827604230687364
1.0,13.023155336291069,27.55829477044206,1.0,1.0,0.0,3.214224913286006
1.0,1.1665076514363566,27.55829477044206,1.0,1.0,0.0,2.9567627466018167
1.0,12.551588659617503,27.55829477044206,0.0,2.0,0.01837360326611161,0.8858403361442948
1.0,27.55829477044206,27.55829477044206,1.0,0.0,-1.0,-1.0
0.0,27.55829477044206,63.29192965355907,0.0,1.0,0.0,3.1218507641882374
1.0,27.55829477044206,31.403112342386603,0.0,28.0,0.6021875154238434,0.7208336339230289
1.0,71.07579685015139,71.07579685015139,1.0,0.0,-1.0,-1.0
1.0,71.07579685015139,112.93997421525054,1.0,25.0,1.6052745807872746,4.960071077899527
1.0,71.07579685015139,111.47652224106636,0.0,43.0,3.4392471246181184,4.11744112851691
1.0,3.544421336342293,71.07579685015139,0.0,4.0,0.8965840471872387,3.071450227754098
1.0,71.07579685015139,71.07579685015139,1.0,0.0,-1.0,-1.0
1.0,68.32980678982689,71.07579685015139,1.0,28.0,1.8996273883087986,6.63257664057215
1.0,71.07579685015139,111.47652224106636,0.0,1.0,0.0,6.756737217799918
1.0,12.16550222222809,71.07579685015139,1.0,1.0,0.0,6.928633340399255
1.0,71.07579685015139,80.56410229308577,0.0,26.0,1.692867891105613,4.203875312018997
1.0,22.287403390516282,71.07579685015139,0.0,11.0,0.5825335622375095,4.0377915596577685
1.0,71.07579685015139,79.69972594652195,1.0,6.0,1.3340500902486676,2.4025059219983147
1.0,9.109164407170597,9.109164407170597,1.0,0.0,-1.0,-1.0
1.0,3.2097399045053745,9.109164407170597,0.0,4.0,0.36831342710377557,0.6160904956832953
1.0,9.109164407170597,9.109164407170597,1.0,0.0,-1.0,-1.0
1.0,4.8937568523633095,9.109164407170597,0.0,2.0,0.017494014826509727,0.7436993558628855
1.0,9.109164407170597,53.62780915908436,0.0,9.0,0.10144115905689996,0.5648749544131385
1.0,15.34466553173502,15.34466553173502,1.0,0.0,-1.0,-1.0
1.0,15.34466553173502,34.123973136957645,0.0,9.0,1.1684064801789042,1.094648204352211
1.0,15.34466553173502,15.34466553173502,1.0,0.0,-1.0,-1.0
1.0,15.34466553173502,110.94785339133504,0.0,15.0,0.4570498314823448,1.4921140672689697
1.0,9.737477225171705,15.34466553173502,0.0,1.0,0.0,0.6433666562591592
1.0,4.883276328033987,4.883276328033987,1.0,0.0,-1.0,-1.0
1.0,4.883276328033987,17.810020732404062,0.0,8.0,0.7815276784358266,2.1024790754428655
1.0,4.883276328033987,4.883276328033987,1.0,0.0,-1.0,-1.0
1.0,4.678463359913939,4.883276328033987,0.0,5.0,0.13278123616319362,1.0674295127917555
1.0,4.883276328033987,17.159337746235074,0.0,1.0,0.0,5.781182153006799
1.0,15.043787206598946,15.043787206598946,1.0,0.0,-1.0,-1.0
1.0,15.043787206598946,31.31679318846379,0.0,15.0,1.0545077229617494,3.2106922939479134
1.0,15.043787206598946,15.043787206598946,1.0,0.0,-1.0,-1.0
1.0,15.043787206598946,20.20156748290613,0.0,18.0,0.3382744856365138,1.6372441170681564
1.0,3.474026641887384,3.474026641887384,1.0,0.0,-1.0,-1.0
1.0,3.474026641887384,51.002300883132136,1.0,1.0,0.0,0.9187606586202129
1.0,3.474026641887384,22.895967864533283,0.0,1.0,0.0,1.8870062228089675
1.0,3.474026641887384,9.752591068255969,0.0,1.0,0.0,0.9425385182692385
1.0,3.474026641887384,3.474026641887384,1.0,0.0,-1.0,-1.0
1.0,16.62944628474224,16.62944628474224,1.0,0.0,-1.0,-1.0
0.0,16.62944628474224,53.986841062964125,1.0,1.0,0.0,12.868994068144678
0.0,16.62944628474224,47.64399686652985,1.0,1.0,0.0,15.601742364637412
1.0,15.812527576673293,16.62944628474224,1.0,15.0,1.2361995971917872,4.139151397022718
0.0,16.62944628474224,121.0709515757359,1.0,1.0,0.0,6.752515955728863
1.0,16.62944628474224,16.62944628474224,1.0,0.0,-1.0,-1.0
0.0,16.62944628474224,24.566873641761756,0.0,2.0,0.9457377785872656,32.47164897362315
0.0,4.923880142309463,16.62944628474224,1.0,1.0,0.0,21.49283972030985
1.0,14.234821826407774,16.62944628474224,1.0,10.0,1.7154531838654128,2.55224736842423
0.0,16.62944628474224,17.175236737094103,0.0,1.0,0.0,31.239154365556303
1.0,7.188680623087794,16.62944628474224,1.0,5.0,1.1687973259595956,10.6509383721708
0.0,13.404796248310511,16.62944628474224,1.0,2.0,0.013738367406603526,16.78773824733827
1.0,3.236545164465711,5.697190242366021,0.0,2.0,0.1650971937171325,1.0960532313640743
1.0,5.697190242366021,5.697190242366021,1.0,0.0,-1.0,-1.0
1.0,5.697190242366021,48.16921324098463,1.0,8.0,0.851245153092292,1.5446617434609706
