Y,angle1,angle2,distance,score,cons_score_max,cons_score_mean,cons_curMax,inters_score_max,inters_score_mean
0,0.4245601994819291,0.6985890539143899,5.760610586834088,1.1791885097346033,1.9320085748350682,1.1521585417489797,1.0,1.0493924866284758,0.7660407709336484
0,-0.04004829198284104,0.9816324956616616,5.643344801343677,1.0198017610488876,1.9205958614501084,1.4115764543569909,1.0,0.32368704088731165,0.2479688454310218
0,0.8844932143694264,0.24088890754703224,4.988203313320815,1.1837255502531254,1.6579945098799813,1.045167955387696,1.0,0.17225064997473194,0.17225064997473194
0,-0.05847263110565824,0.0552247596895165,3.2623304553453196,0.19627831273749535,0.5366554188251815,0.5366554188251815,1.0,1.512772418068896,0.6755344377042456
0,0.4051421994959456,0.5740124496871265,4.0671356512202985,1.05811252956254,1.624089465314395,1.1523820185029714,1.0,1.3816981588143296,0.9315200920026498
0,0.9038011267058664,-0.7331669628929747,1.2785748993080641,0.35590040974064896,1.4314432871467877,0.8144503341406146,1.0,-1000.0,0.0
0,0.7765392211462332,-0.6501747841390509,1.2440193843045497,0.3170581200165862,0.6948495952584701,0.5253750024995596,1.0,-1000.0,0.0
0,0.2509349569412192,0.012419763901080544,5.936991829511739,0.4219819715489496,1.447779839377313,0.9895933319254973,1.0,1.3816981588143296,0.8360134365192208
1,-0.29587782584115746,0.8486683223333605,0.4822947911917702,0.6948495952584701,0.35590040974064896,0.33647926487861757,1.0,-1000.0,0.0
0,0.27256283142720367,0.5953240887655613,2.3895291334791433,0.9657833577551476,1.6145640214334993,0.7713539648608745,1.0,0.46120717318881205,0.4005968803284854
0,0.04448217726290279,0.02590464325915,10.292136150468739,0.23766758867834553,1.8970321711472604,0.9439311101366243,1.0,1.5751445208760475,0.6794156639598373
0,0.3927082598441036,-0.3271042171678741,13.89969044573716,0.22144558837077724,1.8970321711472604,0.9276440460378217,1.0,1.5751445208760475,0.7742816853182319
0,0.6620281922198359,-0.5294145450696263,6.314444049257219,0.3056729108081579,1.8970321711472604,0.7683598364307208,1.0,1.5751445208760475,0.500720018510833
0,-0.11518706205230012,0.9685715414084112,4.959659689733687,0.9444626750665646,1.6145640214334993,1.2441843040696032,1.0,0.8616944655611518,0.4197873776922559
1,0.977497459535395,0.9442728078855844,1.2389381931535897,1.8970321711472604,1.0375676607754734,0.5445773817000505,1.0,-1000.0,0.0
1,0.9686299773588215,0.6364971257904574,2.38673553689674,1.6145640214334993,0.9657833577551476,0.790484402003508,1.0,0.33998658746815874,0.33998658746815874
0,-0.11723359249403552,0.954127760640781,7.787900330822117,0.9205331598674984,1.8970321711472604,0.9539415003203457,1.0,1.5751445208760475,0.8208596288957818
0,0.31150940600150256,0.653905317137025,6.605794470399667,1.0375676607754734,1.8970321711472604,0.655850240838947,1.0,1.5751445208760475,0.8374532520535287
0,0.08898333426115325,0.5318381229122398,6.54531526055233,0.7345269824949465,0.8382532270171046,0.6433078105895227,1.0,1.94433495183595,1.4212010856764292
1,-0.28158066128704007,0.4429163839629872,0.7886264052329868,0.34934931002540764,0.7423208947260557,0.7384239386105012,1.0,-1000.0,0.0
1,0.6815791139857765,0.5337469988407684,0.8783904787343851,1.276561938993174,1.1646830353100228,1.1646830353100228,1.0,-1000.0,0.0
0,0.3097991744442017,0.7957667072574985,5.469952128370399,1.1646830353100228,1.3814619806289297,1.329011959811052,1.0,0.3616495266967382,0.30763351010184586
0,0.588657254568922,0.632432882326623,4.8676603592829295,1.2683500114716673,1.8047438072992028,1.4898686265853163,1.0,1.8204381178689024,1.1581073085675482
1,0.8749330147326682,0.9493506179427701,3.1909277643191625,1.8047438072992028,1.7408798868920143,1.3862076706496216,1.0,1.4226318204098127,1.1173243048931698
0,0.08624474737479748,0.09963600052507345,26.101771381439494,0.28665615945169287,1.895843723392001,1.0077974631204232,1.0,1.8505932430476453,1.1893303592623197
0,0.8335425860038879,0.6546847046260637,2.4512805741715575,1.511477251442366,1.8047438072992028,1.4619535046949794,1.0,1.7408798868920143,1.264594313054507
0,0.44592502790567984,0.47807035801112774,4.753801379369984,1.0072857810134885,1.8047438072992028,1.3063941446097052,1.0,1.8204381178689024,1.7171270853821667
0,0.07441180397513161,0.6094787250343902,9.557991625285803,0.7799955534161774,1.8505932430476453,1.1027779023237951,1.0,1.2698404001159558,1.1267651431860508
1,0.9036209608748876,0.8009939287504229,1.1002400485914217,1.7063973035084639,0.7799955534161774,0.5551780613273212,1.0,0.5674649032873789,0.5674649032873789
0,0.3877308067949341,0.5680151738425279,5.131792600106631,1.0339675936026114,1.0844095981112079,1.0325605360381127,1.0,-1000.0,0.0
0,0.9458759804681118,0.9735315898431208,4.030629803761602,1.8856566646273587,1.9300714904917755,1.7134947601378454,1.0,-1000.0,0.0
0,0.8262304635185428,0.8375733523693236,7.425664997970887,1.6494198935380793,1.9392182978041248,1.542165400655874,1.0,1.4445046017809677,1.2228082676143655
0,0.9985327275166967,0.9869503474611667,8.217363338851017,1.929861286062146,1.9613446671718548,1.526308228948493,1.0,-1000.0,0.0
0,0.6382400666169401,0.6651823519854048,3.719326699904368,1.3446263704593817,1.9682912081749504,1.6321649765386674,1.0,1.6149810420074169,1.6149810420074169
0,0.2811982539160274,0.04845589273625786,4.215599126958017,0.48605770396124076,0.4175754890759997,0.35637442780021666,1.0,-1000.0,0.0
1,0.7590902765108536,0.8854558466447009,1.2327691915283814,1.6530954669690987,1.519538969744135,0.9467119458512657,1.0,-1000.0,0.0
0,0.2811982539160274,-0.1700285248055684,3.8005991269580104,0.2951733665244337,0.48605770396124076,0.35637442780021666,1.0,-1000.0,0.0
0,0.661363587572451,0.4750873193226719,2.1788371218651634,1.202821270451897,1.781295708649155,1.2455824228277486,1.0,1.5954240722544921,0.9812004958145776
0,0.3748878856896471,-0.1033998753114685,2.443020896221322,0.44077418954838016,1.7244632952925727,1.3018010995091192,1.0,1.781295708649155,1.204039781433546
0,0.08448562343319971,-0.12580116554619158,2.227059737685454,0.16622621401407459,1.6243442576955183,1.2698519840082398,1.0,-1000.0,0.0
0,0.6479954581286714,0.9628554162061943,0.9623158315806277,1.6243442576955183,1.2503339135967348,0.7082800638054048,1.0,-1000.0,0.0
0,0.9997329810413841,0.9805449080693845,1.0820176736338056,1.949041423564276,1.2503339135967348,1.0828468119588481,1.0,-1000.0,0.0
1,0.9738940546370246,0.9787532757445928,1.3359668478791773,1.9238808811323855,-1000.0,0.0,0.0,-1000.0,0.0
1,0.9020015240357502,0.9851803952063676,1.018287186160558,1.8673291926031488,-1000.0,0.0,0.0,-1000.0,0.0
0,0.08095073127738127,0.46668928225662315,1.144835885975611,0.6881109084096251,1.3898597226586742,1.1371218930761557,1.0,-1000.0,0.0
0,0.7516809964217797,-0.6227767642207307,3.5068131565104226,0.3117580365257434,1.9678202056079364,1.3365510502101494,1.0,1.713041637843466,0.9558884587867356
1,0.34640740867596787,0.2196582329664027,0.8576185684455268,0.7052818948123625,0.4780209455566464,0.3948894910411949,1.0,-1000.0,0.0
0,0.3810201790301322,0.8234926892322326,1.6323608492427923,1.2645355624429027,0.5724069339615709,0.5724069339615709,1.0,1.5149405399581526,1.0266409868334023
0,0.8276211970207821,-0.2977631307574554,31.19164094599294,0.5724069339615709,1.2645355624429027,1.1704964289905595,1.0,1.9248909156983132,0.8462210333001587
0,-0.34958359081379453,0.4052606103216428,3.2001848939456563,0.24833916147006743,1.8943851861518382,1.204797583583665,1.0,1.3917412092879085,0.8747228490669481
0,0.5306000833344728,0.7319297209838135,4.01708579690664,1.307649332096393,1.8849371130720547,1.342413920363244,1.0,1.206895401143037,1.1842078646878602
1,0.741212376790621,0.8398988459389598,1.3428382054767334,1.5969062247777936,0.3577044888459876,0.3030218251580275,1.0,-1000.0,0.0
1,0.9240023137184069,0.9861253055018481,1.7943519044354002,1.8849371130720547,1.4437604338300216,1.3194350556898173,1.0,-1000.0,0.0
0,0.7940188501603951,0.6232854870216493,4.044259126179404,1.4437604338300216,1.8849371130720547,1.520126004010777,1.0,1.206895401143037,1.111012089523928
0,0.544255452628713,0.15227752484236964,7.687273664548973,0.7973503988716045,1.8838262533714452,1.0729570457283972,1.0,1.3300701395221275,0.7704402389011525
1,0.9353366755963906,0.976735633667955,2.641855489843531,1.8838262533714452,0.7973503988716045,0.7341827793185527,1.0,1.3300701395221275,1.0707163930817143
1,0.7489036848495885,-0.28851288151910487,4.233586344755258,0.6010460644027905,0.6710151597655007,0.4067433410157087,1.0,-1000.0,0.0
0,0.5235360747911322,0.9369135501659897,4.832227577848442,1.479104352128032,1.7251447300684033,1.3037327708403743,1.0,1.385518804308338,1.2295730389365502
0,0.4736791303070393,0.38465446307180834,22.443573664214533,0.8905964618715516,1.9486805162974503,1.0590340656717485,1.0,1.0589710964213266,1.0589710964213266
0,-0.04574826703880604,0.08456254931574754,2.884779196192324,0.2345502536803881,1.9486805162974503,1.0468746162343208,1.0,1.6109715391066193,1.302543447264448
1,0.7846428890961901,0.9452808098249187,2.158596090742449,1.7251447300684033,1.479104352128032,1.2424930065655253,1.0,1.2772922312261852,1.2772922312261852
1,0.9900394197871651,0.9926646675047538,1.8315557115430163,1.9486805162974503,1.385518804308338,0.9418931482010408,1.0,0.9938714270374074,0.9938714270374074
1,0.6003487250902254,0.5677939778107542,1.8008422395978032,1.2319687738950014,0.41574865737813066,0.41574865737813066,1.0,1.3538583118106653,0.8296862031470322
1,0.27383790837588295,0.31035282799600394,1.1147349891255882,0.7203757804934723,-1000.0,0.0,0.0,1.575009686163734,0.729360118071237
1,0.3537143495015179,0.5702851904684739,1.7754001181121306,1.0172075127802793,-1000.0,0.0,0.0,0.8996912216605639,0.6498239641527085
0,0.578943921869202,-0.27112268302383646,1.9443014039027613,0.4744081665089254,1.8450039515450254,0.9148537012300246,1.0,1.1748696913165084,1.1558871778605826
1,0.3745024946375522,-0.37644318870261373,1.337011182648269,0.20383994198452704,1.1793407627164136,0.8268744646126696,1.0,1.1748696913165084,1.1558871778605826
0,0.39710354533215725,0.07352320821965343,2.6616057355215204,0.6152883960263067,1.7480005466730362,1.3751019023883244,1.0,1.1315739214840834,1.1315739214840834
0,-0.0406958694343818,0.6080801402289718,4.787007587965617,0.6933574230313138,1.662995839790722,1.195642627428484,1.0,1.8806497580449855,1.1861527472662503
0,0.8960581855672187,0.7131794606710297,16.4150240726081,1.5714670985278736,1.6829002836219642,1.1025349587684885,1.0,1.149493357403915,1.132017543552269
1,0.8358348647857919,0.822909819080334,2.0118564599005277,1.662995839790722,1.5714670985278736,1.0199503803760424,1.0,-1000.0,0.0
0,0.5607288325472063,0.6303850226261251,17.565041631788606,1.1996886039186756,1.772938750763139,1.2104169787847725,1.0,1.204536462900478,0.7097999522839537
1,0.4926874762151573,0.6753403105035095,1.070770685100519,1.234298785931042,-1000.0,0.0,0.0,-1000.0,0.0
0,0.8811251741674809,-0.4582620570034705,16.257013674480053,0.5279836875683105,-1000.0,0.0,0.0,1.9517441300580574,0.5890343449896008
1,0.8782589474480007,0.6082389768114813,1.6053319157501478,1.512772418068896,0.5366554188251815,0.3894332574964299,1.0,0.6789381281816516,0.37035746418393845
0,-0.2493924216343685,0.42012421321513815,3.0600237985652,0.3500540973418552,1.512772418068896,0.9800792436492108,1.0,0.6789381281816516,0.40201305832228657
0,0.9002042580829639,0.47838859531164857,2.04394788859984,1.4163553645182214,-1000.0,0.0,0.0,-1000.0,0.0
0,0.474598204829015,0.6045970227315992,15.951561318455845,1.1065731010628825,1.7708380567030886,1.2026171551071771,1.0,1.485508697187516,0.759278863777094
0,0.4997536982961252,0.6253794548678677,17.040559093957288,1.143372113001436,1.9323387771773226,1.2509852419797705,1.0,1.698516719793894,0.8031731900962988
1,0.9378663617993521,0.8424258338813809,1.7474701189058597,1.7708380567030886,1.4296998695040712,1.1044479746284661,1.0,-1000.0,0.0
0,0.6131143656527125,0.8362400932139479,16.73635264221923,1.4296998695040712,1.7708380567030886,0.8781589972533312,1.0,0.3900834625882198,0.3830524036730572
0,0.44198308754333054,0.2777004888494144,10.11867269135732,0.8096263671633958,1.4435552322443854,0.8825626114192552,1.0,1.8786948979033729,1.0273401223154512
1,0.5981994560590509,-0.1643558776981763,2.0049999436430723,0.5851056991452381,0.9580320843134994,0.9580320843134994,1.0,0.13883073182005284,0.13883073182005284
1,0.9654313626870434,0.9378975149498162,1.8722265516707757,1.8786948979033729,1.2749085727075864,1.0777613599328344,1.0,0.885120354519585,0.643243417052769
1,0.9736563711860672,0.963305035344959,1.549727927787666,1.90936544374777,1.2749085727075864,1.2749085727075864,1.0,0.5986249506668049,0.4538034474230868
0,0.613074372722103,0.16270424026470134,3.624934615707391,0.8806141471580822,1.8786948979033729,1.3685963070975005,1.0,1.2749085727075864,0.6160610044265398
1,0.8014271204600633,0.6470381902035003,1.3119930417261025,1.480280536554988,-1000.0,0.0,0.0,-1000.0,0.0
1,0.8663754861540763,0.9694678879099929,0.813312565486258,1.8228338383333116,-1000.0,0.0,0.0,-1000.0,0.0
1,-0.28569693542554075,0.7293076691478201,0.8092088246385531,0.5976827802895595,1.2235944289750242,0.9437653642397313,1.0,1.1307204453100357,0.9525900414929673
0,0.891194605369773,-0.8814131011983332,1.4016110293803754,0.21394035894303046,1.8741705318146797,1.11793606449762,1.0,1.2235944289750242,1.0405089131850915
0,-0.7992994723304397,0.8472063448916984,13.182831592398518,0.20825921865122066,1.691542295406354,1.1639017352165621,1.0,1.9248909156983132,0.8692764761268549
0,0.4358431513956118,0.5997312255504578,3.803551728260328,1.1086396244574344,1.691542295406354,1.1615447226435802,1.0,1.2067007547997195,0.7621614341831942
0,0.8076300892594703,0.8866874196285478,2.8399736982288717,1.691542295406354,1.2067007547997195,0.9065344834290474,1.0,1.0545025705611017,0.6051781897349648
1,0.8470658823866972,0.9282348976186167,2.3252562478002816,1.7645215830995011,0.6769270670955317,0.5351387504740434,1.0,1.234708437348244,1.234708437348244
1,0.8468989235329124,0.9056886448319186,2.0025523057165873,1.745608560983015,1.1444057428472147,0.8604800536850805,1.0,1.234708437348244,1.234708437348244
0,0.8886800028258883,0.5152649299599008,6.858774907411916,1.4226318204098127,1.7551504856511033,1.5079400602880721,1.0,1.8204381178689024,1.3420760432979888
0,0.987233963274684,0.7712917034261894,4.991801743169435,1.7408798868920143,1.8047438072992028,1.4869897048854788,1.0,1.511477251442366,1.1972270766107804
0,0.546287240126617,0.8774965633640914,2.560874700898734,1.4544020343178305,1.7466160402423898,1.3638482554927471,1.0,1.5148563610640755,1.1908694690307682
0,0.9397026276597562,-0.1877718183281177,7.4047309256432445,0.8470413582294499,1.8745609249532855,1.0450609326597855,1.0,0.2209013809827982,0.2209013809827982
0,-0.23772311664638765,0.5569713091850713,5.672925606340535,0.4720475671649277,1.8745609249532855,0.8225690965482596,1.0,1.8462482530757158,0.7997026016061901
1,0.8886715968188651,0.8729955839352712,4.09942306944453,1.7466160402423898,1.7408798868920143,1.4690484031176942,1.0,1.5091905438723257,1.150241345003118
0,0.6930691318999199,0.8370382966016722,4.850006733812244,1.5403440146578062,1.8786078773724426,1.0522315858509943,1.0,0.8984253953192147,0.8592256739502906
0,0.7870383851993761,0.40199301468113496,6.804314731607547,1.2336892638385966,1.7466160402423898,1.3449289965599154,1.0,1.8204381178689024,1.5286221826189421
1,0.901533742390557,0.9925196085698671,0.662469637203472,1.8745609249532855,1.5403440146578062,0.9416786081948526,1.0,-1000.0,0.0
0,0.6949990114866665,0.7652738636863982,15.152717794141209,1.4445815798978066,1.7466160402423898,1.4734760473319013,1.0,1.5148563610640755,0.9214404434094087
0,0.2044417310780891,0.014303179864263235,2.14843475329684,0.39534123390079157,1.8745609249532855,1.0897323862341155,1.0,1.4667366145255967,1.1825810049224057
0,0.5654798743446815,-0.4881791873240627,6.311480535448119,0.2570073743951023,1.8745609249532855,0.988697665589087,1.0,1.4298690270790526,1.037598938322443
0,0.287456170597744,0.13291172203714366,2.5711403831219224,0.571361848042905,1.613552992361051,1.0226609856433664,1.0,1.4758583986329825,1.1474329331621076
1,0.6654095457451958,0.7567991766447452,1.5745517416997719,1.456300418403288,1.4758583986329825,0.9554092381223734,1.0,-1000.0,0.0
1,0.8735210683905344,0.8693191584819934,1.525000616713228,1.7386211475941695,1.4758583986329825,1.1269906406824377,1.0,-1000.0,0.0
0,0.9231292553467307,0.7077619588058447,6.854682551665936,1.6223581755572187,1.7724499662165685,1.3905149589015684,1.0,-1000.0,0.0
1,0.9141343852460381,0.8666691263418572,1.3985357299637662,1.7724499662165685,1.6223581755572187,1.6223581755572187,1.0,-1000.0,0.0
1,0.8349624422439567,0.9044863714163804,2.354174827491841,1.7328755538455487,1.4982751197885535,1.3073849200323635,1.0,-1000.0,0.0
1,0.22765902806838167,0.5321878452753275,1.6911262058508143,0.8730337982769808,1.0779806607598899,0.8167107897368072,1.0,1.0948983390791547,0.562028298961705
1,-0.2552163321999933,0.8701504994102569,2.8857493864539414,0.7415325216881403,0.9975729642884601,0.9975729642884601,1.0,-1000.0,0.0
0,0.33093988494005766,0.6654660728705413,2.659634268299473,1.0779806607598899,1.0948983390791547,0.8075004425409485,1.0,0.9975729642884601,0.6124743441555812
1,0.6404231393458604,0.9520223743607706,1.5050920437084157,1.6063400955562863,1.5060276916847297,1.5060276916847297,1.0,-1000.0,0.0
1,0.2872170600413074,0.6171092233236898,3.1188855746563955,0.9954212403975918,1.5060276916847297,1.5060276916847297,1.0,-1000.0,0.0
0,0.1843848568739475,0.952910283412867,1.7879398492976057,1.2048658837542356,1.2309411466859892,0.9793024667466215,1.0,1.5149405399581526,0.9871845494150859
0,0.7072017784550161,0.151800990291271,16.839113389726865,0.9098481889089421,1.3632920989000672,1.0676097348751352,1.0,1.7068032521110543,0.736048884247664
1,0.7130306890828011,0.4585642939938633,3.0217532797223967,1.2309411466859892,1.2048658837542356,0.8934069556076726,1.0,1.7068032521110543,0.9107535182839478
1,0.9988946527152772,0.9352928622419651,1.3683057459207673,1.907528555028457,-1000.0,0.0,0.0,-1000.0,0.0
1,0.44138954038506323,0.7413031521379155,0.6655030181994891,1.248553444369617,1.2304882166396751,0.6953490220609169,1.0,0.4780209455566464,0.4780209455566464
0,0.04706344692557027,0.4932421256278462,2.6624957618354115,0.6766027929600946,1.713041637843466,1.713041637843466,1.0,0.3117580365257434,0.3117580365257434
0,0.4452864839084781,0.7265558818787612,3.2231427186472947,1.2304882166396751,1.802103872149855,1.525328658259736,1.0,0.4780209455566464,0.3549602704226484
1,0.9549420054741459,0.9796655748735297,1.3206509353025306,1.9080569030913972,-1000.0,0.0,0.0,-1000.0,0.0
0,-0.1793218259484763,0.8506515538389188,2.5218812732927547,0.7923722959035245,1.008911001195363,0.9355729169214078,1.0,0.6798955941571101,0.6798955941571101
1,0.43923886265585665,0.4671810247414271,2.083743295707064,1.0007106357349052,0.7923722959035245,0.573797652967234,1.0,1.008911001195363,0.7175374184027529
0,-0.21670656955020995,0.5231695539477098,4.692729137842333,0.4640606382407849,1.376656633892182,0.8983726593794696,1.0,1.518253186746622,0.8129566689989387
